reference,https://zenodo.org/records/3949553,,,
comment,average capacity factors of onshore wind in each province based on weighted average of counties by land area,,,
nodes,CON,LEI,MUN,ULS
techs,onshore_wind,onshore_wind,onshore_wind,onshore_wind
parameters,source_use_max,source_use_max,source_use_max,source_use_max
timesteps,,,,
2016/01/10 05:00,0.420739811,0.532123082,0.488955014,0.500827731
2016/01/10 06:00,0.481860953,0.526444543,0.486064296,0.520498857
2016/01/10 07:00,0.527711722,0.530833341,0.489383317,0.540706448
2016/01/10 08:00,0.561338535,0.547506722,0.503926072,0.599120083
2016/01/10 09:00,0.560531651,0.527838881,0.504290598,0.599840063
2016/01/10 10:00,0.533769011,0.501591758,0.465841269,0.619960113
2016/01/10 11:00,0.497401533,0.499500941,0.41697867,0.656887716
2016/01/10 12:00,0.473407374,0.46889107,0.401606619,0.706694712
2016/01/10 13:00,0.449028174,0.44668006,0.399638302,0.734958337
2016/01/10 14:00,0.456218023,0.422736084,0.402345629,0.728525918
2016/01/10 15:00,0.465160695,0.433113782,0.408403719,0.721661886
2016/01/10 16:00,0.48809017,0.462899139,0.420739974,0.705536314
2016/01/10 17:00,0.485984506,0.463028843,0.401186765,0.68025166
2016/01/10 18:00,0.477320735,0.449483399,0.354244296,0.648409208
2016/01/10 19:00,0.464836884,0.425035008,0.310055217,0.596824483
2016/01/10 20:00,0.428508395,0.398231289,0.264077752,0.544049271
2016/01/10 21:00,0.39177902,0.374215629,0.229865028,0.511350013
2016/01/10 22:00,0.358577252,0.351954319,0.198672114,0.488016403
2016/01/10 23:00,0.318492863,0.31531535,0.162663615,0.436009586
2016/01/11 00:00,0.277736702,0.273039519,0.139726844,0.373605274
2016/01/11 01:00,0.231401559,0.22103375,0.140643481,0.294254061
2016/01/11 02:00,0.176458508,0.166133253,0.155742153,0.21702218
2016/01/11 03:00,0.132232321,0.118340737,0.189769763,0.153584932
2016/01/11 04:00,0.131406585,0.085456733,0.245701113,0.116000789
2016/01/11 05:00,0.183264935,0.071398606,0.286964931,0.136918504
2016/01/11 06:00,0.284319098,0.076915712,0.304175871,0.223950308
2016/01/11 07:00,0.395326111,0.0953405,0.317643607,0.324719258
2016/01/11 08:00,0.497909646,0.120157444,0.353937641,0.379183703
2016/01/11 09:00,0.564674478,0.156795241,0.413779266,0.422224215
2016/01/11 10:00,0.606878174,0.209470704,0.47475362,0.469716746
2016/01/11 11:00,0.674868621,0.28220258,0.557919667,0.521865362
2016/01/11 12:00,0.728683084,0.385946287,0.688644383,0.618622293
2016/01/11 13:00,0.753021561,0.476774812,0.77102031,0.702729647
2016/01/11 14:00,0.808343636,0.606077718,0.814603979,0.808340037
2016/01/11 15:00,0.835641709,0.707514796,0.843175358,0.85995901
2016/01/11 16:00,0.844335761,0.773013621,0.844871631,0.878373177
2016/01/11 17:00,0.835880474,0.808302356,0.835487291,0.884371959
2016/01/11 18:00,0.826534253,0.816657143,0.819011699,0.888306848
2016/01/11 19:00,0.825058493,0.816965623,0.813278834,0.89179
2016/01/11 20:00,0.82213227,0.812882197,0.793798246,0.896730344
2016/01/11 21:00,0.828445504,0.817881922,0.778314272,0.907562602
2016/01/11 22:00,0.847412815,0.834633407,0.790482385,0.923995875
2016/01/11 23:00,0.863055277,0.85535757,0.797625198,0.939496441
2016/01/12 00:00,0.88073124,0.876531249,0.819967886,0.952660337
2016/01/12 01:00,0.895379621,0.896136606,0.846092992,0.959413199
2016/01/12 02:00,0.904567061,0.91193014,0.863667495,0.961231152
2016/01/12 03:00,0.913785117,0.926538365,0.880618316,0.961848226
2016/01/12 04:00,0.918881179,0.935536715,0.897558387,0.95670657
2016/01/12 05:00,0.919512739,0.947052547,0.915101419,0.95030719
2016/01/12 06:00,0.916041675,0.949100204,0.918937448,0.938749422
2016/01/12 07:00,0.908658528,0.944855236,0.914756634,0.923012072
2016/01/12 08:00,0.884827994,0.934789759,0.905573078,0.911538212
2016/01/12 09:00,0.838243963,0.923058282,0.892467105,0.900088284
2016/01/12 10:00,0.801269749,0.910168846,0.874562091,0.891668148
2016/01/12 11:00,0.770057086,0.897149653,0.854549733,0.884478041
2016/01/12 12:00,0.744631773,0.891622876,0.840853508,0.877738939
2016/01/12 13:00,0.733482185,0.886945253,0.830618746,0.8666902
2016/01/12 14:00,0.727888036,0.876886225,0.817093067,0.854184532
2016/01/12 15:00,0.711973197,0.858494041,0.786734313,0.83339778
2016/01/12 16:00,0.677900025,0.826097789,0.750838266,0.793603508
2016/01/12 17:00,0.618558028,0.73497236,0.708593593,0.724502078
2016/01/12 18:00,0.575990479,0.682153757,0.658938916,0.696083836
2016/01/12 19:00,0.574761889,0.670186079,0.609272722,0.659124546
2016/01/12 20:00,0.552830328,0.639582464,0.558047405,0.622208186
2016/01/12 21:00,0.495797768,0.590384203,0.501458551,0.598100656
2016/01/12 22:00,0.457178484,0.566599082,0.456226584,0.573867687
2016/01/12 23:00,0.41526448,0.530049908,0.420095977,0.542719742
2016/01/13 00:00,0.370353801,0.484571472,0.417146994,0.489904155
2016/01/13 01:00,0.351566705,0.436212027,0.437576814,0.430027794
2016/01/13 02:00,0.362537773,0.391258002,0.460690178,0.368443882
2016/01/13 03:00,0.414033223,0.366410657,0.507181367,0.336679805
2016/01/13 04:00,0.470209876,0.374966622,0.557626864,0.331618043
2016/01/13 05:00,0.494818709,0.412785282,0.591577497,0.345778775
2016/01/13 06:00,0.488396516,0.446397517,0.594665035,0.356727633
2016/01/13 07:00,0.465463882,0.462922463,0.596169197,0.370289477
2016/01/13 08:00,0.466411878,0.484389291,0.602044501,0.369590429
2016/01/13 09:00,0.448629544,0.481059787,0.601115895,0.376543686
2016/01/13 10:00,0.413955092,0.483649198,0.602377392,0.366677374
2016/01/13 11:00,0.380208736,0.481911303,0.620324257,0.350372024
2016/01/13 12:00,0.360660472,0.475442283,0.608581265,0.323282923
2016/01/13 13:00,0.365477561,0.480356727,0.597702093,0.294268219
2016/01/13 14:00,0.383520189,0.500683279,0.572755809,0.274471907
2016/01/13 15:00,0.42115962,0.450689243,0.582104314,0.248723556
2016/01/13 16:00,0.458218423,0.409192328,0.626989682,0.228414801
2016/01/13 17:00,0.476557223,0.41401257,0.664275729,0.241368529
2016/01/13 18:00,0.472475212,0.431609591,0.684389853,0.238763279
2016/01/13 19:00,0.472269674,0.470060351,0.691229578,0.254758872
2016/01/13 20:00,0.476697034,0.501037804,0.684320152,0.304038617
2016/01/13 21:00,0.47154683,0.510928452,0.68586013,0.338662492
2016/01/13 22:00,0.481472748,0.517200353,0.685159382,0.383309577
2016/01/13 23:00,0.485198376,0.524362301,0.683651858,0.429862666
2016/01/14 00:00,0.489235884,0.508331421,0.671901003,0.485276323
2016/01/14 01:00,0.511781861,0.503784031,0.660925717,0.546451801
2016/01/14 02:00,0.536442281,0.504411402,0.655033421,0.585349593
2016/01/14 03:00,0.544854638,0.512140341,0.652292027,0.630616492
2016/01/14 04:00,0.544019126,0.557895097,0.646518066,0.649115447
2016/01/14 05:00,0.54508234,0.552862228,0.622526586,0.640057673
2016/01/14 06:00,0.543768506,0.563007693,0.607480978,0.6127542
2016/01/14 07:00,0.531659858,0.55761027,0.592274465,0.577803012
2016/01/14 08:00,0.504463673,0.555349249,0.563940334,0.561172916
2016/01/14 09:00,0.442557627,0.522057818,0.515227467,0.513784287
2016/01/14 10:00,0.373883632,0.451754929,0.410152251,0.436658945
2016/01/14 11:00,0.341370007,0.385720361,0.322119055,0.391742386
2016/01/14 12:00,0.350355806,0.36834024,0.311067664,0.38428048
2016/01/14 13:00,0.406819845,0.394084414,0.349621829,0.416638621
2016/01/14 14:00,0.463648547,0.437827625,0.412881514,0.491666338
2016/01/14 15:00,0.53389703,0.47769855,0.499282195,0.564415462
2016/01/14 16:00,0.597530024,0.524756275,0.587050625,0.604862787
2016/01/14 17:00,0.632929752,0.565226538,0.653566311,0.635642029
2016/01/14 18:00,0.649822966,0.583418726,0.676818944,0.643977018
2016/01/14 19:00,0.650648656,0.602563304,0.686824173,0.65004101
2016/01/14 20:00,0.642213487,0.60953558,0.691823071,0.654479927
2016/01/14 21:00,0.655185852,0.602738952,0.701134252,0.669961269
2016/01/14 22:00,0.665527186,0.618742283,0.709657714,0.682206633
2016/01/14 23:00,0.696994863,0.636251511,0.714989407,0.70665752
2016/01/15 00:00,0.690446536,0.655262348,0.724731324,0.720233005
2016/01/15 01:00,0.707837951,0.669589286,0.732094848,0.715978135
2016/01/15 02:00,0.727782152,0.678436922,0.73474463,0.719416079
2016/01/15 03:00,0.764391156,0.69428271,0.758292454,0.725891792
2016/01/15 04:00,0.775542705,0.693830964,0.771931159,0.714501599
2016/01/15 05:00,0.756143619,0.690063132,0.7737123,0.719060614
2016/01/15 06:00,0.731568752,0.680440624,0.735118758,0.71909173
2016/01/15 07:00,0.705238492,0.673552447,0.708729055,0.725948683
2016/01/15 08:00,0.674974905,0.662912888,0.686228088,0.731626646
2016/01/15 09:00,0.630330801,0.628752099,0.624203649,0.737063066
2016/01/15 10:00,0.574537872,0.587035328,0.541374668,0.705930972
2016/01/15 11:00,0.520614744,0.592184222,0.484704601,0.689843655
2016/01/15 12:00,0.49600383,0.582551941,0.441192497,0.681244266
2016/01/15 13:00,0.472317677,0.584343856,0.422583493,0.680784347
2016/01/15 14:00,0.440641347,0.615867496,0.411296343,0.668780426
2016/01/15 15:00,0.427364446,0.64113005,0.406640479,0.630435249
2016/01/15 16:00,0.421197286,0.639651016,0.411033924,0.59231076
2016/01/15 17:00,0.367286553,0.613891971,0.402467922,0.541759907
2016/01/15 18:00,0.291942837,0.559348849,0.363914785,0.473419754
2016/01/15 19:00,0.230663917,0.505734681,0.321105671,0.407718229
2016/01/15 20:00,0.187840734,0.460477098,0.291502759,0.340901728
2016/01/15 21:00,0.145842483,0.41516014,0.254567547,0.269955198
2016/01/15 22:00,0.106791131,0.35725981,0.224841641,0.200401002
2016/01/15 23:00,0.081570132,0.294235706,0.19838529,0.138497839
2016/01/16 00:00,0.068055068,0.244164582,0.16253135,0.104286916
2016/01/16 01:00,0.055799023,0.200949376,0.119450541,0.082442592
2016/01/16 02:00,0.049407391,0.161229795,0.092926109,0.063824892
2016/01/16 03:00,0.052087345,0.125029987,0.078837923,0.049667762
2016/01/16 04:00,0.070913538,0.101679448,0.078642229,0.051655807
2016/01/16 05:00,0.110132624,0.094841992,0.075175308,0.085411023
2016/01/16 06:00,0.137112918,0.094697288,0.054673952,0.131548216
2016/01/16 07:00,0.157024686,0.081403805,0.042033159,0.172745021
2016/01/16 08:00,0.19431733,0.084201901,0.05668763,0.233751459
2016/01/16 09:00,0.250355279,0.109954774,0.088301526,0.29283444
2016/01/16 10:00,0.276248847,0.115059785,0.112933373,0.284995392
2016/01/16 11:00,0.302680104,0.112228317,0.140669402,0.264505408
2016/01/16 12:00,0.346742168,0.133603336,0.168273089,0.3077112
2016/01/16 13:00,0.381535499,0.198983541,0.17757498,0.398388868
2016/01/16 14:00,0.431922793,0.272403221,0.188482873,0.487861655
2016/01/16 15:00,0.437476372,0.326448695,0.212251814,0.512411821
2016/01/16 16:00,0.39506204,0.355396554,0.224118485,0.509930351
2016/01/16 17:00,0.331105169,0.368812051,0.226053426,0.494598057
2016/01/16 18:00,0.264102782,0.347645725,0.22905115,0.435277306
2016/01/16 19:00,0.227173955,0.319610263,0.241040183,0.371267803
2016/01/16 20:00,0.212744624,0.284743232,0.250791066,0.305952787
2016/01/16 21:00,0.213508686,0.245768109,0.258784139,0.235731208
2016/01/16 22:00,0.227805288,0.192969984,0.282812065,0.170366272
2016/01/16 23:00,0.246114426,0.153450462,0.325765275,0.128984101
2016/01/17 00:00,0.267485615,0.124856575,0.365739624,0.115940073
2016/01/17 01:00,0.293592177,0.103053686,0.405108647,0.11639812
2016/01/17 02:00,0.312168114,0.094274984,0.438797118,0.132880287
